Date,Open,High,Low,Close,Adj Close,Volume
2020-08-11,141.82000732421875,143.38999938964844,140.57000732421875,140.8699951171875,140.8699951171875,609400
2020-08-12,141.0,141.66000366210938,139.3000030517578,140.72000122070312,140.72000122070312,1430500
2020-08-13,140.0,140.1199951171875,137.1699981689453,137.17999267578125,137.17999267578125,1507100
2020-08-14,137.14999389648438,138.27999877929688,135.07000732421875,135.85000610351562,135.85000610351562,1206000
2020-08-17,136.1300048828125,138.77999877929688,135.47999572753906,136.4199981689453,136.4199981689453,1419900
2020-08-18,136.9199981689453,139.05999755859375,136.9199981689453,138.77999877929688,138.77999877929688,1752900
2020-08-19,139.52000427246094,140.83999633789062,138.50999450683594,139.25999450683594,139.25999450683594,776100
2020-08-20,139.08999633789062,139.27000427246094,137.36000061035156,138.9199981689453,138.9199981689453,1028200
2020-08-21,138.6999969482422,139.47999572753906,137.4600067138672,138.85000610351562,138.85000610351562,1049900
2020-08-24,140.1300048828125,142.3699951171875,139.75999450683594,142.25,142.25,1066400
2020-08-25,143.69000244140625,144.14999389648438,139.25,140.69000244140625,140.69000244140625,1169200
2020-08-26,143.13999938964844,144.08999633789062,141.63999938964844,143.58999633789062,143.58999633789062,1416100
2020-08-27,144.69000244140625,146.89999389648438,141.77000427246094,142.89999389648438,142.89999389648438,3145700
2020-08-28,143.4499969482422,147.7899932861328,139.2100067138672,146.08999633789062,146.08999633789062,2791600
2020-08-31,146.5,150.24000549316406,142.72999572753906,144.44000244140625,144.44000244140625,1768500
2020-09-01,142.39999389648438,143.24000549316406,140.89999389648438,141.27999877929688,141.27999877929688,1433600
2020-09-02,142.3000030517578,147.5399932861328,141.6300048828125,147.02999877929688,147.02999877929688,1599600
2020-09-03,146.49000549316406,148.47000122070312,140.5399932861328,144.02000427246094,144.02000427246094,1656300
2020-09-04,141.4600067138672,143.4499969482422,135.91000366210938,137.47000122070312,137.47000122070312,1718100
2020-09-08,134.4600067138672,137.32000732421875,132.86000061035156,134.47999572753906,134.47999572753906,1564400
2020-09-09,137.02000427246094,141.5500030517578,135.85000610351562,140.1300048828125,140.1300048828125,1186600
2020-09-10,140.69000244140625,143.02999877929688,138.77000427246094,139.82000732421875,139.82000732421875,1009600
2020-09-11,141.13999938964844,143.14999389648438,139.9499969482422,142.00999450683594,142.00999450683594,1209700
2020-09-14,143.1999969482422,145.83999633789062,140.30999755859375,140.82000732421875,140.82000732421875,923600
2020-09-15,142.00999450683594,143.77999877929688,141.72000122070312,143.14999389648438,143.14999389648438,789000
2020-09-16,143.9499969482422,147.25,143.49000549316406,144.8699951171875,144.8699951171875,1106500
2020-09-17,142.74000549316406,143.27999877929688,140.17999267578125,141.38999938964844,141.38999938964844,1114000
2020-09-18,141.0800018310547,142.9499969482422,139.75999450683594,141.19000244140625,141.19000244140625,1614800
2020-09-21,138.25999450683594,140.47999572753906,137.3800048828125,140.27000427246094,140.27000427246094,792600
2020-09-22,141.0,142.86000061035156,138.6300048828125,142.61000061035156,142.61000061035156,854900
2020-09-23,142.88999938964844,143.3699951171875,138.97999572753906,139.02000427246094,139.02000427246094,788300
2020-09-24,138.5,141.25999450683594,138.0,140.3800048828125,140.3800048828125,739500
2020-09-25,140.3800048828125,141.83999633789062,139.47999572753906,141.64999389648438,141.64999389648438,723900
2020-09-28,143.0,144.19000244140625,142.47999572753906,142.99000549316406,142.99000549316406,938200
2020-09-29,143.6300048828125,148.4499969482422,143.3699951171875,145.74000549316406,145.74000549316406,1960300
2020-09-30,144.58999633789062,146.8000030517578,142.75999450683594,143.6699981689453,143.6699981689453,866000
2020-10-01,145.0,146.4199981689453,144.1999969482422,144.6999969482422,144.6999969482422,596900
2020-10-02,141.16000366210938,145.5800018310547,141.0,142.9499969482422,142.9499969482422,823400
2020-10-05,144.00999450683594,146.0,143.66000366210938,145.05999755859375,145.05999755859375,731700
2020-10-06,145.0,148.60000610351562,144.8000030517578,147.0,147.0,1352200
2020-10-07,148.2899932861328,149.1199951171875,146.9499969482422,147.75,147.75,939200
2020-10-08,148.9499969482422,151.3000030517578,148.00999450683594,150.25,150.25,1043200
2020-10-09,151.5,152.97999572753906,150.33999633789062,151.47999572753906,151.47999572753906,851700
2020-10-12,151.64999389648438,153.5,151.44000244140625,152.22000122070312,152.22000122070312,661500
2020-10-13,153.38999938964844,156.0,152.67999267578125,155.0399932861328,155.0399932861328,1257400
2020-10-14,156.0,157.47999572753906,154.5399932861328,155.66000366210938,155.66000366210938,877200
2020-10-15,152.66000366210938,155.2899932861328,152.0399932861328,153.17999267578125,153.17999267578125,934500
2020-10-16,154.60000610351562,155.9600067138672,152.52999877929688,152.61000061035156,152.61000061035156,652400
2020-10-19,153.0,154.3800048828125,149.25999450683594,149.9199981689453,149.9199981689453,707900
2020-10-20,151.36000061035156,151.77999877929688,149.49000549316406,149.55999755859375,149.55999755859375,693900
2020-10-21,149.85000610351562,151.1999969482422,148.83999633789062,149.69000244140625,149.69000244140625,603200
2020-10-22,150.0,150.0,145.80999755859375,147.72000122070312,147.72000122070312,864500
2020-10-23,148.8000030517578,150.4600067138672,147.5500030517578,149.1999969482422,149.1999969482422,495200
2020-10-26,147.47000122070312,147.47000122070312,140.14999389648438,142.6199951171875,142.6199951171875,2292400
2020-10-27,142.4600067138672,142.75999450683594,139.0500030517578,139.10000610351562,139.10000610351562,810300
2020-10-28,136.0,136.5800018310547,129.6999969482422,129.88999938964844,129.88999938964844,1732000
2020-10-29,129.64999389648438,130.72000122070312,128.36000061035156,129.75999450683594,129.75999450683594,1912700
2020-10-30,129.0,130.35000610351562,126.91000366210938,128.72999572753906,128.72999572753906,1093300
2020-11-02,130.02999877929688,131.3699951171875,126.79000091552734,127.0,127.0,1415600
2020-11-03,128.50999450683594,132.89999389648438,127.66000366210938,131.92999267578125,131.92999267578125,941300
2020-11-04,134.07000732421875,135.77999877929688,132.25999450683594,133.74000549316406,133.74000549316406,828800
2020-11-05,136.77999877929688,140.97999572753906,136.42999267578125,140.74000549316406,140.74000549316406,1161400
2020-11-06,141.22000122070312,141.6199951171875,138.8699951171875,140.2899932861328,140.2899932861328,625400
2020-11-09,144.99000549316406,146.22000122070312,140.86000061035156,140.86000061035156,140.86000061035156,1133900
2020-11-10,140.8000030517578,141.8300018310547,136.80999755859375,139.9499969482422,139.9499969482422,927900
